month,jita_equity_flow_mjpy,jita_equity_net_flow_bn_jpy,jita_etf_net_flow_bn_jpy,jita_etf_flow_mjpy,tag,source,note
2012-04-30,428926.0,4289.26,353.87,35387.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-05-31,616156.0,6161.56,3278.76,327876.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-06-30,419208.0,4192.08,2667.42,266742.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-07-31,95572.0,955.72,152.06,15206.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-08-31,26880.0,268.8,231.91,23191.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-09-30,103830.0,1038.3,512.67,51267.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-10-31,45763.0,457.63,757.77,75777.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-11-30,-69568.0,-695.68,-155.99,-15599.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-12-31,-133467.0,-1334.67,-36.15,-3615.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-01-31,-115219.0,-1152.19,-862.99,-86299.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-02-28,659580.0,6595.8,376.27,37627.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-03-31,994275.0,9942.75,1829.91,182991.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-04-30,360617.0,3606.17,-50.52,-5052.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-05-31,1250151.0,12501.51,5128.48,512848.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-06-30,502243.0,5022.43,2376.53,237653.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-07-31,239287.0,2392.87,-504.77,-50477.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-08-31,642387.0,6423.87,2916.59,291659.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-09-30,500907.0,5009.07,1390.55,139055.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-10-31,467912.0,4679.12,1771.98,177198.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-11-30,-279201.0,-2792.01,-83.44,-8344.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2013-12-31,-573077.0,-5730.77,-390.46,-39046.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-01-31,1306345.0,13063.45,2939.9,293990.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-02-28,802072.0,8020.72,3869.65,386965.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-03-31,443825.0,4438.25,-298.05,-29805.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-04-30,770635.0,7706.35,5110.74,511074.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-05-31,613358.0,6133.58,1656.26,165626.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-06-30,218137.0,2181.37,-825.02,-82502.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-07-31,844846.0,8448.46,1432.87,143287.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-08-31,674835.0,6748.35,1575.3,157530.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-09-30,338795.0,3387.95,-1764.3,-176430.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-10-31,1058562.0,10585.62,717.88,71788.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-11-30,-1533114.0,-15331.14,-5677.57,-567757.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2014-12-31,1396537.0,13965.37,6278.1,627810.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-01-31,1455227.0,14552.27,4310.98,431098.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-02-28,727344.0,7273.44,1539.3,153930.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-03-31,1588989.0,15889.89,5667.45,566745.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-04-30,767169.0,7671.69,-280.14,-28014.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-05-31,1183377.0,11833.77,4940.79,494079.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-06-30,1436207.0,14362.07,4395.12,439512.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-07-31,1488936.0,14889.36,7072.5,707250.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-08-31,1477775.0,14777.75,6040.84,604084.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-09-30,1540300.0,15403.0,8786.4,878640.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-10-31,110285.0,1102.85,-1755.34,-175534.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-11-30,-83189.0,-831.89,-1656.21,-165621.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2015-12-31,1327211.0,13272.11,6642.15,664215.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-01-31,1387854.0,13878.54,7773.95,777395.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-02-29,417199.0,4171.99,2785.88,278588.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-03-31,712474.0,7124.74,4785.12,478512.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-04-30,-359495.0,-3594.95,-5156.6,-515660.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-05-31,632544.0,6325.44,2911.52,291152.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-06-30,753240.0,7532.4,5109.41,510941.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-07-31,173182.0,1731.82,1518.55,151855.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-08-31,660908.0,6609.08,4087.17,408717.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-09-30,1383347.0,13833.47,10402.66,1040266.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-10-31,-122544.0,-1225.44,-735.15,-73515.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-11-30,-117087.0,-1170.87,2616.44,261644.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2016-12-31,-464882.0,-4648.82,2345.53,234553.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-01-31,983939.0,9839.39,11152.77,1115277.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-02-28,982367.0,9823.67,7564.3,756430.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-03-31,1704554.0,17045.54,11665.04,1166504.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-04-30,128595.0,1285.95,-628.86,-62886.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-05-31,-165708.0,-1657.08,265.99,26599.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-06-30,226664.0,2266.64,2196.02,219602.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-07-31,817667.0,8176.67,4846.97,484697.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-08-31,1482291.0,14822.91,10010.39,1001039.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-09-30,588131.0,5881.31,5967.92,596792.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-10-31,-537972.0,-5379.72,-4001.9,-400190.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-11-30,873902.0,8739.02,5748.34,574834.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2017-12-31,1067155.0,10671.55,5022.7,502270.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-01-31,1602075.0,16020.75,7284.76,728476.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-02-28,1590395.0,15903.95,8329.45,832945.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-03-31,2273716.0,22737.16,16788.83,1678883.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-04-30,178107.0,1781.07,1087.13,108713.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-05-31,36547.0,365.47,-973.16,-97316.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-06-30,1194274.0,11942.74,9017.44,901744.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-07-31,693189.0,6931.89,5935.24,593524.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-08-31,647023.0,6470.23,3937.92,393792.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-09-30,310425.0,3104.25,2513.89,251389.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-10-31,1734415.0,17344.15,11739.46,1173946.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-11-30,579650.0,5796.5,4396.16,439616.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2018-12-31,906372.0,9063.72,10087.85,1008785.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-01-31,801964.0,8019.64,7008.62,700862.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-02-28,68509.0,685.09,3505.9,350590.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-03-31,327015.0,3270.15,3135.01,313501.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-04-30,93210.0,932.1,7056.74,705674.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-05-31,199182.0,1991.82,-1727.31,-172731.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-06-30,918921.0,9189.21,7610.57,761057.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-07-31,200166.0,2001.66,2154.61,215461.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-08-31,858765.0,8587.65,5254.55,525455.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-09-30,303505.0,3035.05,2114.93,211493.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-10-31,111482.0,1114.82,2454.06,245406.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-11-30,-485838.0,-4858.38,-1039.69,-103969.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2019-12-31,-33107.0,-331.07,1086.41,108641.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-01-31,738115.0,7381.15,4730.94,473094.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-02-29,756353.0,7563.53,5186.37,518637.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-03-31,1645314.0,16453.14,13230.37,1323037.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-04-30,1381476.0,13814.76,13252.82,1325282.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-05-31,921882.0,9218.82,7657.79,765779.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-06-30,266677.0,2666.77,4188.99,418899.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-07-31,1202831.0,12028.31,7123.82,712382.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-08-31,449498.0,4494.98,3676.49,367649.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-09-30,784480.0,7844.8,3611.21,361121.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-10-31,350831.0,3508.31,2711.49,271149.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-11-30,155306.0,1553.06,6078.94,607894.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2020-12-31,221358.0,2213.58,-1739.49,-173949.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-01-31,967313.0,9673.13,4260.05,426005.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-02-28,770416.0,7704.16,3867.54,386754.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-03-31,1345092.0,13450.92,4629.85,462985.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-04-30,791835.0,7918.35,1919.18,191918.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-05-31,1089000.0,10890.0,3931.05,393105.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-06-30,1062188.0,10621.88,1823.46,182346.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-07-31,1216607.0,12166.07,3319.23,331923.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-08-31,607324.0,6073.24,-149.09,-14909.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-09-30,978329.0,9783.29,2057.02,205702.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-10-31,1037331.0,10373.31,3873.51,387351.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-11-30,576982.0,5769.82,-4391.98,-439198.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2021-12-31,1415116.0,14151.16,1807.97,180797.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-01-31,1096480.0,10964.8,1949.14,194914.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-02-28,636364.0,6363.64,823.32,82332.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-03-31,846560.0,8465.6,1167.34,116734.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-04-30,289387.0,2893.87,-64.95,-6495.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-05-31,889009.0,8890.09,1220.56,122056.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-06-30,974358.0,9743.58,1575.03,157503.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-07-31,287520.0,2875.2,-1538.24,-153824.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-08-31,238765.0,2387.65,-2782.94,-278294.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-09-30,1288005.0,12880.05,2969.62,296962.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-10-31,722072.0,7220.72,1312.48,131248.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-11-30,178911.0,1789.11,-3648.59,-364859.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2022-12-31,1394140.0,13941.4,2423.24,242324.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-01-31,660254.0,6602.54,558.95,55895.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-02-28,236781.0,2367.81,-1661.11,-166111.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-03-31,807199.0,8071.99,1960.28,196028.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-04-30,-192032.0,-1920.32,-2638.12,-263812.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-05-31,-131082.0,-1310.82,-888.43,-88843.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
