date,ticker,shares,nav_jpy,aum_jpym,aum_method,tag,creation_unit_shares,redemption_unit_shares
2025-01-21,2081.T,,1215.8055419921875,21294.1385217881,[Filing/Derived],[Filing/Derived],500,500
2025-01-22,2081.T,,1224.665771484375,21449.320372524136,[Filing/Derived],[Filing/Derived],500,500
2025-01-23,2081.T,,1230.572509765625,21552.7735143537,[Filing/Derived],[Filing/Derived],500,500
2025-01-24,2081.T,,1230.572509765625,21552.7735143537,[Filing/Derived],[Filing/Derived],500,500
2025-01-27,2081.T,,1242.385986328125,21759.679798012825,[Filing/Derived],[Filing/Derived],500,500
2025-01-28,2081.T,,1236.479248046875,21656.226656183262,[Filing/Derived],[Filing/Derived],500,500
2025-01-29,2081.T,,1244.3548583984375,21794.163465958783,[Filing/Derived],[Filing/Derived],500,500
2025-01-30,2081.T,,1251.24609375,21914.859510757167,[Filing/Derived],[Filing/Derived],500,500
2025-01-31,2081.T,,1255.1839599609375,21983.82898464077,[Filing/Derived],[Filing/Derived],500,500
2025-02-03,2081.T,,1230.572509765625,21552.7735143537,[Filing/Derived],[Filing/Derived],500,500
2025-02-04,2081.T,,1230.572509765625,21552.7735143537,[Filing/Derived],[Filing/Derived],500,500
2025-02-05,2081.T,,1234.51025390625,21621.740850245613,[Filing/Derived],[Filing/Derived],500,500
2025-02-06,2081.T,,1236.479248046875,21656.226656183262,[Filing/Derived],[Filing/Derived],500,500
2025-02-07,2081.T,,1228.603515625,21518.28770841605,[Filing/Derived],[Filing/Derived],500,500
2025-02-10,2081.T,,1226.6346435546875,21483.80404047009,[Filing/Derived],[Filing/Derived],500,500
2025-02-12,2081.T,,1215.8055419921875,21294.1385217881,[Filing/Derived],[Filing/Derived],500,500
2025-02-13,2081.T,,1239.4326171875,21707.95322709804,[Filing/Derived],[Filing/Derived],500,500
2025-02-14,2081.T,,1232.5413818359375,21587.257182299654,[Filing/Derived],[Filing/Derived],500,500
2025-02-17,2081.T,,1230.572509765625,21552.7735143537,[Filing/Derived],[Filing/Derived],500,500
2025-02-18,2081.T,,1245.33935546875,21811.406368927604,[Filing/Derived],[Filing/Derived],500,500
2025-02-19,2081.T,,1248.292724609375,21863.132939842384,[Filing/Derived],[Filing/Derived],500,500
2025-02-20,2081.T,,1227.619140625,21501.046943438916,[Filing/Derived],[Filing/Derived],500,500
2025-02-21,2081.T,,1225.650146484375,21466.56113750127,[Filing/Derived],[Filing/Derived],500,500
2025-02-25,2081.T,,1224.665771484375,21449.320372524136,[Filing/Derived],[Filing/Derived],500,500
2025-02-26,2081.T,,1218.7589111328125,21345.865092702883,[Filing/Derived],[Filing/Derived],500,500
2025-02-27,2081.T,,1230.572509765625,21552.7735143537,[Filing/Derived],[Filing/Derived],500,500
2025-02-28,2081.T,,1213.836669921875,21259.654853842145,[Filing/Derived],[Filing/Derived],500,500
2025-03-03,2081.T,,1237.463623046875,21673.467421160396,[Filing/Derived],[Filing/Derived],500,500
2025-03-04,2081.T,,1233.52587890625,21604.50008526848,[Filing/Derived],[Filing/Derived],500,500
2025-03-05,2081.T,,1237.463623046875,21673.467421160396,[Filing/Derived],[Filing/Derived],500,500
2025-03-06,2081.T,,1253.2149658203125,21949.343178703126,[Filing/Derived],[Filing/Derived],500,500
2025-03-07,2081.T,,1243.370361328125,21776.920562989955,[Filing/Derived],[Filing/Derived],500,500
2025-03-10,2081.T,,1233.52587890625,21604.50008526848,[Filing/Derived],[Filing/Derived],500,500
2025-03-11,2081.T,,1213.836669921875,21259.654853842145,[Filing/Derived],[Filing/Derived],500,500
2025-03-12,2081.T,,1235.4947509765625,21638.98375321444,[Filing/Derived],[Filing/Derived],500,500
2025-03-13,2081.T,,1254.199462890625,21966.586081671947,[Filing/Derived],[Filing/Derived],500,500
2025-03-14,2081.T,,1251.24609375,21914.859510757167,[Filing/Derived],[Filing/Derived],500,500
2025-03-17,2081.T,,1273.888671875,22311.43131309828,[Filing/Derived],[Filing/Derived],500,500
2025-03-18,2081.T,,1298.5001220703125,22742.486783385357,[Filing/Derived],[Filing/Derived],500,500
2025-03-19,2081.T,,1307.3602294921875,22897.6664961297,[Filing/Derived],[Filing/Derived],500,500
2025-03-21,2081.T,,1310.3135986328125,22949.393067044482,[Filing/Derived],[Filing/Derived],500,500
2025-03-24,2081.T,,1304.4068603515625,22845.93992521492,[Filing/Derived],[Filing/Derived],500,500
2025-03-25,2081.T,,1304.4068603515625,22845.93992521492,[Filing/Derived],[Filing/Derived],500,500
2025-03-26,2081.T,,1306.375732421875,22880.42359316088,[Filing/Derived],[Filing/Derived],500,500
2025-03-27,2081.T,,1308.3446044921875,22914.907261106833,[Filing/Derived],[Filing/Derived],500,500
2025-03-28,2081.T,,1296.5311279296875,22708.00097744771,[Filing/Derived],[Filing/Derived],500,500
2025-03-31,2081.T,,1258.1373291015625,22035.555555555555,[Filing/Derived],[Filing/Derived],500,500
2025-04-01,2081.T,,1249.2772216796875,21880.375842811205,[Filing/Derived],[Filing/Derived],500,500
2025-04-02,2081.T,,1241.4014892578125,21742.436895044004,[Filing/Derived],[Filing/Derived],500,500
2025-04-03,2081.T,,1193.1630859375,20897.568857438673,[Filing/Derived],[Filing/Derived],500,500
2025-04-04,2081.T,,1147.8780517578125,20104.42739074813,[Filing/Derived],[Filing/Derived],500,500
2025-04-07,2081.T,,1047.4632568359375,18345.71970366219,[Filing/Derived],[Filing/Derived],500,500
2025-04-08,2081.T,,1131.1422119140625,19811.30873023658,[Filing/Derived],[Filing/Derived],500,500
2025-04-09,2081.T,,1102.5928955078125,19311.283786065902,[Filing/Derived],[Filing/Derived],500,500
2025-04-10,2081.T,,1172.489501953125,20535.482861035205,[Filing/Derived],[Filing/Derived],500,500
2025-04-11,2081.T,,1159.6915283203125,20311.33367440726,[Filing/Derived],[Filing/Derived],500,500
2025-04-14,2081.T,,1164.61376953125,20397.543913267997,[Filing/Derived],[Filing/Derived],500,500
2025-04-15,2081.T,,1179.380615234375,20656.176767841902,[Filing/Derived],[Filing/Derived],500,500
2025-04-16,2081.T,,1159.6915283203125,20311.33367440726,[Filing/Derived],[Filing/Derived],500,500
2025-04-17,2081.T,,1180.3651123046875,20673.419670810727,[Filing/Derived],[Filing/Derived],500,500
2025-04-18,2081.T,,1196.116455078125,20949.295428353456,[Filing/Derived],[Filing/Derived],500,500
2025-04-21,2081.T,,1189.2252197265625,20828.59938355507,[Filing/Derived],[Filing/Derived],500,500
2025-04-22,2081.T,,1183.3184814453125,20725.14624172551,[Filing/Derived],[Filing/Derived],500,500
2025-04-23,2081.T,,1201.0386962890625,21035.505667214195,[Filing/Derived],[Filing/Derived],500,500
2025-04-24,2081.T,,1214.8211669921875,21276.89775681097,[Filing/Derived],[Filing/Derived],500,500
2025-04-25,2081.T,,1226.6346435546875,21483.80404047009,[Filing/Derived],[Filing/Derived],500,500
2025-04-28,2081.T,,1239.4326171875,21707.95322709804,[Filing/Derived],[Filing/Derived],500,500
2025-04-30,2081.T,,1252.2305908203125,21932.102413725992,[Filing/Derived],[Filing/Derived],500,500
2025-05-01,2081.T,,1249.2772216796875,21880.375842811205,[Filing/Derived],[Filing/Derived],500,500
2025-05-02,2081.T,,1247.3082275390625,21845.890036873563,[Filing/Derived],[Filing/Derived],500,500
2025-05-07,2081.T,,1253.2149658203125,21949.343178703126,[Filing/Derived],[Filing/Derived],500,500
2025-05-08,2081.T,,1256.1683349609375,22001.06974961791,[Filing/Derived],[Filing/Derived],500,500
2025-05-09,2081.T,,1273.888671875,22311.43131309828,[Filing/Derived],[Filing/Derived],500,500
2025-05-12,2081.T,,1283.733154296875,22483.851790819765,[Filing/Derived],[Filing/Derived],500,500
2025-05-13,2081.T,,1298.5001220703125,22742.486783385357,[Filing/Derived],[Filing/Derived],500,500
2025-05-14,2081.T,,1289.639892578125,22587.304932649327,[Filing/Derived],[Filing/Derived],500,500
2025-05-15,2081.T,,1275.8575439453125,22345.914981044243,[Filing/Derived],[Filing/Derived],500,500
2025-05-16,2081.T,,1287.6710205078125,22552.821264703365,[Filing/Derived],[Filing/Derived],500,500
2025-05-19,2081.T,,1287.6710205078125,22552.821264703365,[Filing/Derived],[Filing/Derived],500,500
2025-05-20,2081.T,,1281.7642822265625,22449.368122873806,[Filing/Derived],[Filing/Derived],500,500
2025-05-21,2081.T,,1289.639892578125,22587.304932649327,[Filing/Derived],[Filing/Derived],500,500
2025-05-22,2081.T,,1279.79541015625,22414.884454927844,[Filing/Derived],[Filing/Derived],500,500
2025-05-23,2081.T,,1291.60888671875,22621.790738586973,[Filing/Derived],[Filing/Derived],500,500
2025-05-26,2081.T,,1293.5777587890625,22656.274406532928,[Filing/Derived],[Filing/Derived],500,500
2025-05-27,2081.T,,1303.42236328125,22828.6970222461,[Filing/Derived],[Filing/Derived],500,500
2025-05-28,2081.T,,1304.4068603515625,22845.93992521492,[Filing/Derived],[Filing/Derived],500,500
2025-05-29,2081.T,,1322.1270751953125,23156.299350703604,[Filing/Derived],[Filing/Derived],500,500
2025-05-30,2081.T,,1324.095947265625,23190.783018649567,[Filing/Derived],[Filing/Derived],500,500
2025-06-02,2081.T,,1313.2669677734375,23001.119637959262,[Filing/Derived],[Filing/Derived],500,500
2025-06-03,2081.T,,1316.2203369140625,23052.84620887404,[Filing/Derived],[Filing/Derived],500,500
2025-06-04,2081.T,,1321.142578125,23139.056447734783,[Filing/Derived],[Filing/Derived],500,500
2025-06-05,2081.T,,1312.282470703125,22983.87673499044,[Filing/Derived],[Filing/Derived],500,500
2025-06-06,2081.T,,1319.1737060546875,23104.572779788825,[Filing/Derived],[Filing/Derived],500,500
2025-06-09,2081.T,,1324.095947265625,23190.783018649567,[Filing/Derived],[Filing/Derived],500,500
2025-06-10,2081.T,,1317.2047119140625,23070.086973851183,[Filing/Derived],[Filing/Derived],500,500
2025-06-11,2081.T,,1313.2669677734375,23001.119637959262,[Filing/Derived],[Filing/Derived],500,500
2025-06-12,2081.T,,1313.2669677734375,23001.119637959262,[Filing/Derived],[Filing/Derived],500,500
2025-06-13,2081.T,,1311.2979736328125,22966.633832021616,[Filing/Derived],[Filing/Derived],500,500
2025-06-16,2081.T,,1313.2669677734375,23001.119637959262,[Filing/Derived],[Filing/Derived],500,500
2025-06-17,2081.T,,1318.189208984375,23087.329876820004,[Filing/Derived],[Filing/Derived],500,500
2025-06-18,2081.T,,1324.095947265625,23190.783018649567,[Filing/Derived],[Filing/Derived],500,500
2025-06-19,2081.T,,1318.189208984375,23087.329876820004,[Filing/Derived],[Filing/Derived],500,500
2025-06-20,2081.T,,1317.2047119140625,23070.086973851183,[Filing/Derived],[Filing/Derived],500,500
2025-06-23,2081.T,,1308.3446044921875,22914.907261106833,[Filing/Derived],[Filing/Derived],500,500
2025-06-24,2081.T,,1316.2203369140625,23052.84620887404,[Filing/Derived],[Filing/Derived],500,500
2025-06-25,2081.T,,1310.3135986328125,22949.393067044482,[Filing/Derived],[Filing/Derived],500,500
2025-06-26,2081.T,,1324.095947265625,23190.783018649567,[Filing/Derived],[Filing/Derived],500,500
2025-06-27,2081.T,,1338.86279296875,23449.415873223472,[Filing/Derived],[Filing/Derived],500,500
2025-06-30,2081.T,,1350.6763916015625,23656.324294874288,[Filing/Derived],[Filing/Derived],500,500
2025-07-01,2081.T,,1339.8472900390625,23466.658776192297,[Filing/Derived],[Filing/Derived],500,500
2025-07-02,2081.T,,1339.8472900390625,23466.658776192297,[Filing/Derived],[Filing/Derived],500,500
2025-07-03,2081.T,,1334.925048828125,23380.44853733156,[Filing/Derived],[Filing/Derived],500,500
2025-07-04,2081.T,,1339.8472900390625,23466.658776192297,[Filing/Derived],[Filing/Derived],500,500
2025-07-07,2081.T,,1329.018310546875,23276.995395501992,[Filing/Derived],[Filing/Derived],500,500
2025-07-08,2081.T,,1330.002685546875,23294.23616047913,[Filing/Derived],[Filing/Derived],500,500
2025-07-09,2081.T,,1331.9716796875,23328.72196641678,[Filing/Derived],[Filing/Derived],500,500
2025-07-10,2081.T,,1327.04931640625,23242.509589564346,[Filing/Derived],[Filing/Derived],500,500
2025-07-11,2081.T,,1336.8939208984375,23414.932205277513,[Filing/Derived],[Filing/Derived],500,500
2025-07-14,2081.T,,1337.87841796875,23432.17510824634,[Filing/Derived],[Filing/Derived],500,500
2025-07-15,2081.T,,1336.8939208984375,23414.932205277513,[Filing/Derived],[Filing/Derived],500,500
2025-07-16,2081.T,,1338.86279296875,23449.415873223472,[Filing/Derived],[Filing/Derived],500,500
2025-07-17,2081.T,,1341.816162109375,23501.14244413825,[Filing/Derived],[Filing/Derived],500,500
2025-07-18,2081.T,,1339.8472900390625,23466.658776192297,[Filing/Derived],[Filing/Derived],500,500
2025-07-22,2081.T,,1341.816162109375,23501.14244413825,[Filing/Derived],[Filing/Derived],500,500
2025-07-23,2081.T,,1388.085693359375,24311.52681379762,[Filing/Derived],[Filing/Derived],500,500
2025-07-24,2081.T,,1410.728271484375,24708.098616138737,[Filing/Derived],[Filing/Derived],500,500
2025-07-25,2081.T,,1407.77490234375,24656.372045223958,[Filing/Derived],[Filing/Derived],500,500
2025-07-28,2081.T,,1388.085693359375,24311.52681379762,[Filing/Derived],[Filing/Derived],500,500
2025-07-29,2081.T,,1381.194580078125,24190.832906990923,[Filing/Derived],[Filing/Derived],500,500
2025-07-30,2081.T,,1383.1634521484375,24225.31657493688,[Filing/Derived],[Filing/Derived],500,500
2025-07-31,2081.T,,1398.914794921875,24501.19233247961,[Filing/Derived],[Filing/Derived],500,500
2025-08-01,2081.T,,1397.9302978515625,24483.949429510787,[Filing/Derived],[Filing/Derived],500,500
2025-08-04,2081.T,,1378.2412109375,24139.10633607614,[Filing/Derived],[Filing/Derived],500,500
2025-08-05,2081.T,,1393.992431640625,24414.979955627183,[Filing/Derived],[Filing/Derived],500,500
2025-08-06,2081.T,,1406.7904052734375,24639.129142255133,[Filing/Derived],[Filing/Derived],500,500
2025-08-07,2081.T,,1417.6195068359375,24828.79466093712,[Filing/Derived],[Filing/Derived],500,500
2025-08-08,2081.T,,1432.3863525390625,25087.42751551103,[Filing/Derived],[Filing/Derived],500,500
2025-08-12,2081.T,,1448.1376953125,25363.303273053756,[Filing/Derived],[Filing/Derived],500,500
2025-08-13,2081.T,,1459.951171875,25570.20955671288,[Filing/Derived],[Filing/Derived],500,500
2025-08-14,2081.T,,1437.30859375,25173.637754371768,[Filing/Derived],[Filing/Derived],500,500
2025-08-15,2081.T,,1474.718017578125,25828.84241128679,[Filing/Derived],[Filing/Derived],500,500
2025-08-18,2081.T,,1474.718017578125,25828.84241128679,[Filing/Derived],[Filing/Derived],500,500
2025-08-19,2081.T,,1472.7491455078125,25794.358743340832,[Filing/Derived],[Filing/Derived],500,500
2025-08-20,2081.T,,1465.85791015625,25673.662698542445,[Filing/Derived],[Filing/Derived],500,500
2025-08-21,2081.T,,1462.904541015625,25621.936127627665,[Filing/Derived],[Filing/Derived],500,500
2025-08-22,2081.T,,1473.7335205078125,25811.599508317966,[Filing/Derived],[Filing/Derived],500,500
2025-08-25,2081.T,,1474.718017578125,25828.84241128679,[Filing/Derived],[Filing/Derived],500,500
2025-08-26,2081.T,,1459.951171875,25570.20955671288,[Filing/Derived],[Filing/Derived],500,500
2025-08-27,2081.T,,1481.6092529296875,25949.538456085174,[Filing/Derived],[Filing/Derived],500,500
2025-08-28,2081.T,,1468.811279296875,25725.38926945723,[Filing/Derived],[Filing/Derived],500,500
2025-08-29,2081.T,,1464.8734130859375,25656.419795573624,[Filing/Derived],[Filing/Derived],500,500
2025-09-01,2081.T,,1458.9666748046875,25552.96665374406,[Filing/Derived],[Filing/Derived],500,500
2025-09-02,2081.T,,1470.7801513671875,25759.872937403186,[Filing/Derived],[Filing/Derived],500,500
2025-09-03,2081.T,,1451.091064453125,25415.02984396854,[Filing/Derived],[Filing/Derived],500,500
2025-09-04,2081.T,,1466.8424072265625,25690.90560151127,[Filing/Derived],[Filing/Derived],500,500
2025-09-05,2081.T,,1470.7801513671875,25759.872937403186,[Filing/Derived],[Filing/Derived],500,500
2025-09-08,2081.T,,1483.578125,25984.022124031137,[Filing/Derived],[Filing/Derived],500,500
2025-09-09,2081.T,,1453.0599365234375,25449.513511914498,[Filing/Derived],[Filing/Derived],500,500
2025-09-10,2081.T,,1489.0,26078.98316287345,[Filing/Derived],[Filing/Derived],500,500
2025-09-11,2081.T,,1484.0,25991.41102330705,[Filing/Derived],[Filing/Derived],500,500
2025-09-12,2081.T,,1492.0,26131.52644661329,[Filing/Derived],[Filing/Derived],500,500
2025-09-16,2081.T,,1503.0,26324.185153659368,[Filing/Derived],[Filing/Derived],500,500
2025-09-17,2081.T,,1493.0,26149.04087452657,[Filing/Derived],[Filing/Derived],500,500
2025-09-18,2081.T,,1499.0,26254.127442006244,[Filing/Derived],[Filing/Derived],500,500
2025-09-19,2081.T,,1498.0,26236.613014092964,[Filing/Derived],[Filing/Derived],500,500
2025-09-22,2081.T,,1507.0,26394.242865312484,[Filing/Derived],[Filing/Derived],500,500
2025-09-24,2081.T,,1510.0,26446.78614905232,[Filing/Derived],[Filing/Derived],500,500
2025-09-25,2081.T,,1519.0,26604.416000271834,[Filing/Derived],[Filing/Derived],500,500
2025-09-26,2081.T,,1528.0,26762.045851491355,[Filing/Derived],[Filing/Derived],500,500
2025-09-29,2081.T,,1525.0,26709.50256775152,[Filing/Derived],[Filing/Derived],500,500
2025-09-30,2081.T,,1525.0,26709.50256775152,[Filing/Derived],[Filing/Derived],500,500
2025-10-01,2081.T,,1507.0,26394.242865312484,[Filing/Derived],[Filing/Derived],500,500
2025-10-02,2081.T,,1505.0,26359.214009485924,[Filing/Derived],[Filing/Derived],500,500
2025-10-03,2081.T,,1507.0,26394.242865312484,[Filing/Derived],[Filing/Derived],500,500
2025-10-06,2081.T,,1551.0,27164.877693496794,[Filing/Derived],[Filing/Derived],500,500
2025-10-07,2081.T,,1549.0,27129.848837670226,[Filing/Derived],[Filing/Derived],500,500
2025-10-08,2081.T,,1559.0,27304.993116803023,[Filing/Derived],[Filing/Derived],500,500
2025-10-09,2081.T,,1552.0,27182.39212141007,[Filing/Derived],[Filing/Derived],500,500
2025-10-10,2081.T,,1520.0,26621.93042818512,[Filing/Derived],[Filing/Derived],500,500
2025-10-14,2081.T,,1522.0,26656.959284011682,[Filing/Derived],[Filing/Derived],500,500
2025-10-15,2081.T,,1525.0,26709.50256775152,[Filing/Derived],[Filing/Derived],500,500
2025-10-16,2081.T,,1531.0,26814.589135231192,[Filing/Derived],[Filing/Derived],500,500
2025-10-17,2081.T,,1515.0,26534.358288618718,[Filing/Derived],[Filing/Derived],500,500
2025-10-20,2081.T,,1557.0,27269.964260976467,[Filing/Derived],[Filing/Derived],500,500
2025-10-21,2081.T,,1549.0,27129.848837670226,[Filing/Derived],[Filing/Derived],500,500
2025-10-22,2081.T,,1560.0,27322.507544716304,[Filing/Derived],[Filing/Derived],500,500
2025-10-23,2081.T,,1551.0,27164.877693496794,[Filing/Derived],[Filing/Derived],500,500
2025-10-27,2081.T,,1581.0,27690.310530895174,[Filing/Derived],[Filing/Derived],500,500
2025-10-28,2081.T,,1581.0,27690.310530895174,[Filing/Derived],[Filing/Derived],500,500
2025-10-29,2081.T,,1563.0,27375.050828456144,[Filing/Derived],[Filing/Derived],500,500
2025-10-30,2081.T,,1577.0,27620.252819242058,[Filing/Derived],[Filing/Derived],500,500
2025-10-31,2081.T,,1582.0,27707.82495880846,[Filing/Derived],[Filing/Derived],500,500
2025-11-04,2081.T,,1588.0,27812.911526288135,[Filing/Derived],[Filing/Derived],500,500
2025-11-05,2081.T,,1569.0,27480.137395935824,[Filing/Derived],[Filing/Derived],500,500
2025-11-06,2081.T,,1583.0,27725.339386721742,[Filing/Derived],[Filing/Derived],500,500
2025-11-07,2081.T,,1590.0,27847.940382114695,[Filing/Derived],[Filing/Derived],500,500
2025-11-10,2081.T,,1620.0,28373.373219513087,[Filing/Derived],[Filing/Derived],500,500
2025-11-11,2081.T,,1595.0,27935.512521681092,[Filing/Derived],[Filing/Derived],500,500
2025-11-12,2081.T,,1599.0,28005.570233334212,[Filing/Derived],[Filing/Derived],500,500
2025-11-13,2081.T,,1613.0,28250.772224120126,[Filing/Derived],[Filing/Derived],500,500
2025-11-14,2081.T,,1620.0,28373.373219513087,[Filing/Derived],[Filing/Derived],500,500
2025-11-17,2081.T,,1680.0,29424.238894309867,[Filing/Derived],[Filing/Derived],500,500
2025-11-18,2081.T,,1568.0,27462.622968022544,[Filing/Derived],[Filing/Derived],500,500
2025-11-19,2081.T,,1574.0,27567.70953550222,[Filing/Derived],[Filing/Derived],500,500
2025-11-20,2081.T,,1592.0,27882.969237941255,[Filing/Derived],[Filing/Derived],500,500
2025-11-21,2081.T,,1593.0,27900.483665854536,[Filing/Derived],[Filing/Derived],500,500
2025-11-25,2081.T,,1596.0,27953.026949594372,[Filing/Derived],[Filing/Derived],500,500
2025-11-26,2081.T,,1625.0,28460.945359079484,[Filing/Derived],[Filing/Derived],500,500
2025-11-27,2081.T,,1634.0,28618.575210299005,[Filing/Derived],[Filing/Derived],500,500
2025-11-28,2081.T,,1643.0,28776.20506151852,[Filing/Derived],[Filing/Derived],500,500
2025-12-01,2081.T,,1634.0,28618.575210299005,[Filing/Derived],[Filing/Derived],500,500
2025-12-02,2081.T,,1632.0,28583.546354472444,[Filing/Derived],[Filing/Derived],500,500
2025-12-03,2081.T,,1631.0,28566.031926559164,[Filing/Derived],[Filing/Derived],500,500
2025-12-04,2081.T,,1655.0,28986.378196477875,[Filing/Derived],[Filing/Derived],500,500
2025-12-05,2081.T,,1641.0,28741.17620569196,[Filing/Derived],[Filing/Derived],500,500
2025-12-08,2081.T,,1652.0,28933.83491273804,[Filing/Derived],[Filing/Derived],500,500
2025-12-09,2081.T,,1655.0,28986.378196477875,[Filing/Derived],[Filing/Derived],500,500
2025-12-10,2081.T,,1657.0,29021.407052304432,[Filing/Derived],[Filing/Derived],500,500
2025-12-11,2081.T,,1680.0,29424.238894309867,[Filing/Derived],[Filing/Derived],500,500
2025-12-12,2081.T,,1677.0,29371.69561057003,[Filing/Derived],[Filing/Derived],500,500
2025-12-15,2081.T,,1692.0,29634.412029269228,[Filing/Derived],[Filing/Derived],500,500
2025-12-16,2081.T,,1665.0,29161.522475610673,[Filing/Derived],[Filing/Derived],500,500
2025-12-17,2081.T,,1664.0,29144.008047697393,[Filing/Derived],[Filing/Derived],500,500
2025-12-18,2081.T,,1662.0,29108.979191870836,[Filing/Derived],[Filing/Derived],500,500
2025-12-19,2081.T,,1683.0,29476.782178049707,[Filing/Derived],[Filing/Derived],500,500
2025-12-22,2081.T,,1682.0,29459.267750136423,[Filing/Derived],[Filing/Derived],500,500
2025-12-23,2081.T,,1691.0,29616.897601355944,[Filing/Derived],[Filing/Derived],500,500
2025-12-24,2081.T,,1702.0,29809.556308402018,[Filing/Derived],[Filing/Derived],500,500
2025-12-25,2081.T,,1689.0,29581.868745529388,[Filing/Derived],[Filing/Derived],500,500
2025-12-26,2081.T,,1740.0,30475.104569106647,[Filing/Derived],[Filing/Derived],500,500
2025-12-29,2081.T,,1758.0,30790.364271545684,[Filing/Derived],[Filing/Derived],500,500
2025-12-30,2081.T,,1691.0,29616.897601355944,[Filing/Derived],[Filing/Derived],500,500
2026-01-05,2081.T,,1739.0,30457.59014119337,[Filing/Derived],[Filing/Derived],500,500
2026-01-06,2081.T,,1755.0,30737.820987805844,[Filing/Derived],[Filing/Derived],500,500
2026-01-07,2081.T,,1748.0,30615.219992412884,[Filing/Derived],[Filing/Derived],500,500
2026-01-08,2081.T,,1772.0,31035.5662623316,[Filing/Derived],[Filing/Derived],500,500
2026-01-09,2081.T,,1760.0,30825.39312737224,[Filing/Derived],[Filing/Derived],500,500
2026-01-13,2081.T,,1812.0,31736.143378862787,[Filing/Derived],[Filing/Derived],500,500
2026-01-14,2081.T,,1845.0,32314.11950000102,[Filing/Derived],[Filing/Derived],500,500
2026-01-15,2081.T,,1875.0,32839.55233739941,[Filing/Derived],[Filing/Derived],500,500
2026-01-16,2081.T,,1875.0,32839.55233739941,[Filing/Derived],[Filing/Derived],500,500
2026-01-19,2081.T,,1870.0,32751.980197833007,[Filing/Derived],[Filing/Derived],500,500
2026-01-20,2081.T,,1861.0,32594.35034661349,[Filing/Derived],[Filing/Derived],500,500
2026-01-21,2081.T,,1859.0,32559.321490786933,[Filing/Derived],[Filing/Derived],500,500
2026-01-22,2081.T,,1847.0,32349.148355827576,[Filing/Derived],[Filing/Derived],500,500
2026-01-23,2081.T,,1855.0,32489.263779133813,[Filing/Derived],[Filing/Derived],500,500
2026-01-26,2081.T,,1807.0,31648.571239296387,[Filing/Derived],[Filing/Derived],500,500
2026-01-27,2081.T,,1849.0,32384.177211654132,[Filing/Derived],[Filing/Derived],500,500
2026-01-28,2081.T,,1812.0,31736.143378862787,[Filing/Derived],[Filing/Derived],500,500
2026-01-29,2081.T,,1819.0,31858.744374255744,[Filing/Derived],[Filing/Derived],500,500
2026-01-30,2081.T,,1826.0,31981.345369648705,[Filing/Derived],[Filing/Derived],500,500
2026-02-02,2081.T,,1810.0,31701.114523036224,[Filing/Derived],[Filing/Derived],500,500
2026-02-03,2081.T,,1864.0,32646.89363035333,[Filing/Derived],[Filing/Derived],500,500
2026-02-04,2081.T,,1893.0,33154.81203983844,[Filing/Derived],[Filing/Derived],500,500
2026-02-05,2081.T,,1895.0,33189.840895665,[Filing/Derived],[Filing/Derived],500,500
2026-02-06,2081.T,,1936.0,33907.932440109464,[Filing/Derived],[Filing/Derived],500,500
2026-02-09,2081.T,,1989.0,34836.197119513294,[Filing/Derived],[Filing/Derived],500,500
2026-02-10,2081.T,,1998.0,34993.8269707328,[Filing/Derived],[Filing/Derived],500,500
2026-02-12,2081.T,,2029.0,35536.77423604448,[Filing/Derived],[Filing/Derived],500,500
2026-02-13,2081.T,,1996.0,34958.79811490625,[Filing/Derived],[Filing/Derived],500,500
2026-02-16,2081.T,,1965.0,34415.85084959457,[Filing/Derived],[Filing/Derived],500,500
2026-02-17,2081.T,,1999.0,35011.34139864609,[Filing/Derived],[Filing/Derived],500,500
2026-02-18,2081.T,,1984.0,34748.62497994689,[Filing/Derived],[Filing/Derived],500,500
2026-02-19,2081.T,,2015.0,35291.57224525856,[Filing/Derived],[Filing/Derived],500,500
2026-02-20,2081.T,,1996.0,34958.79811490625,[Filing/Derived],[Filing/Derived],500,500
2026-02-24,2081.T,,1990.0,34853.711547426574,[Filing/Derived],[Filing/Derived],500,500
2026-02-25,2081.T,,1982.0,34713.59612412033,[Filing/Derived],[Filing/Derived],500,500
2026-02-26,2081.T,,2001.0,35046.37025447265,[Filing/Derived],[Filing/Derived],500,500
2026-02-27,2081.T,,2096.0,36710.24090623421,[Filing/Derived],[Filing/Derived],500,500
2026-03-02,2081.T,,2019.0,35361.62995691168,[Filing/Derived],[Filing/Derived],500,500
2026-03-03,2081.T,,1948.0,34118.10557506882,[Filing/Derived],[Filing/Derived],500,500
2026-03-04,2081.T,,1842.0,32261.57621626117,[Filing/Derived],[Filing/Derived],500,500
2026-03-05,2081.T,,1918.0,33592.67273767043,[Filing/Derived],[Filing/Derived],500,500
2026-03-06,2081.T,,1900.0,33277.413035231395,[Filing/Derived],[Filing/Derived],500,500
2026-03-09,2081.T,,1825.0,31963.83094173542,[Filing/Derived],[Filing/Derived],500,500
2026-03-10,2081.T,,1890.0,33102.2687560986,[Filing/Derived],[Filing/Derived],500,500
2026-03-11,2081.T,,1862.0,32611.86477452677,[Filing/Derived],[Filing/Derived],500,500
2026-03-12,2081.T,,1846.0,32331.633927914296,[Filing/Derived],[Filing/Derived],500,500
2026-03-13,2081.T,,1832.0,32086.43193712838,[Filing/Derived],[Filing/Derived],500,500
